5.351588797854344159e-01,6.299733565161486082e-01,2.198001088090384136e-01,2.744675952809167915e-02,3.118473686872096917e-01,-2.067722687703933637e+00,5.009280205261472663e-01,4.723646916808569296e-01,-3.239049122201171915e+00,-9.362045023531422316e-01,-1.010644457687356335e-01,-2.011081033582195587e+00,-3.845319323235172337e+00,3.562645258896043110e+00,6.396929920327726338e-01,7.721337558674555845e-01,5.106781498158030619e-01,6.257272401477204093e-01,1.985493974147508889e-01,3.274824141719420378e+00,5.044355249771368399e-01,7.676624734705774777e-01,-5.939992888402784166e-01,-6.061307382468385935e-02,3.892231404002145789e-02,-2.127442232597735461e-01,-8.838937132791185869e-01,-1.186319277647353676e+00,4.423543470919438780e-01,9.708826915125120527e-01,6.964403210828150614e-01,4.824472259907712779e-01,6.856740423958873620e-01,5.769720812151066802e-01,4.002242708989093845e-01,5.171466102212628480e-01,-1.032436591347968058e+00,1.930457305488891828e-01,4.541139661332403432e-01,1.666219488344919675e-01,-1.265115913356943400e+00,1.133123020141638460e+00
-7.833703675548220335e-02,-7.545981527655483412e-02,-9.475292692972746289e-02,-4.227300713966102297e-01,2.619647592730336427e-01,-2.751994790144584702e+00,-2.991962727252976406e-01,-7.834704783572993270e-02,-3.026505111581512253e+00,-1.106798203788122326e+00,-8.021142297878380845e-01,-2.989605333520428676e-01,-3.998735413303784458e+00,3.949151651766285909e+00,-1.649015659151276680e-01,5.864685742996136181e-02,5.418676897336098530e-02,1.382725831334508937e-01,-7.367294889394814250e-01,2.604711438801960099e+00,-2.615836524450362299e-01,1.020054721260024444e-01,4.871932603963102237e-01,-1.285132073502861516e-01,-4.559078710020522118e-01,1.788966151278336802e+00,-5.081951023555596886e-02,-2.703314348963712810e+00,4.966472585766082415e-01,2.736919398375566304e-01,5.772739266684702442e-02,1.373560923584272175e-01,1.062345398776039174e+00,7.755758361527255174e-01,2.167643032028125916e-01,-6.999412761101855146e-03,6.675860422099869629e-01,1.399207610952420966e-01,-2.662630336231509021e-01,2.043640231427286125e+00,-1.147261610556110784e-01,1.769833523658042584e-01
-3.951779709580487965e-01,-3.814451069922041720e-02,-3.674568365958895133e-01,1.070338566216621490e-01,-2.429292399289668392e-01,1.374233734142577212e+00,-2.359180929540908300e-01,-4.985260685713852058e-02,1.888154733284070463e+00,4.560556367617221718e-01,1.156865886376101105e-01,8.773930418587161384e-01,2.334919154563142918e+00,-1.997097153514036272e+00,-2.767594821721234277e-01,-2.289841345290749841e-01,-1.318510802575441065e-01,-1.319483057469349463e-01,-7.914617470555058987e-02,-1.131737617172079657e+00,-4.850913771009229825e-02,-1.705117334569692111e-01,3.725379475594940981e-01,1.233800992854399842e-01,-1.628738173352789753e-01,-1.316569673370687477e-01,2.267227657750708891e-01,9.978488709318161787e-01,-2.448409598519360741e-01,-4.087494332946279285e-01,-3.357347687215173071e-01,-6.853214546611031965e-02,-4.535684306149160849e-01,-5.113209110435174010e-01,-4.232198963651818135e-01,-1.552869986703473149e-01,4.434383486053242174e-01,-1.215855108954744107e-01,-1.677126706453099803e-01,-5.860690448581538092e-01,3.941617613446046220e-01,-2.691889948775457730e-01
-3.162632698942674514e-01,7.745574057369555843e-02,1.044304254855470265e-01,4.070473045978770243e-02,-6.597494689013260194e-01,1.650100628510223544e+00,-2.842302617627863182e-01,-4.423210675570700690e-01,2.487339853608833362e+00,5.916815694758615907e-01,1.780545497308866354e-01,1.473867722015290704e+00,2.855503673307910439e+00,-2.739301729153083009e+00,-7.112806569081651098e-01,-4.211523787079889947e-01,-4.206297355445206554e-01,-3.770480245146786702e-01,3.094405710819232991e-01,-2.110924995550855776e+00,-7.900106280694140226e-01,-3.111566809794351074e-01,5.670054493655029004e-01,6.492102363369503526e-02,-1.557513251733191884e-01,1.883972763882936496e-01,8.186449313726702481e-01,1.184629197247817789e+00,-6.437005883047479671e-01,-4.557874667211361253e-01,-1.617272989651152015e-01,-4.699850220460978778e-01,-7.271275342718980239e-01,-6.963162019467911135e-01,-4.825058815381976229e-01,-6.213013795855536481e-01,4.804111214070111435e-01,-2.224746958127354346e-01,-5.530233451294562785e-01,-8.998156774191597151e-02,8.849855088846260154e-01,-5.643042942263751804e-01
-1.914367401786707945e-01,-3.228720776806711656e-01,-3.688992992865085530e-01,6.358703669886645038e-02,-6.232176197328218592e-01,9.130005212797563940e-01,1.073596627427268330e-01,-3.070355176015184331e-02,1.800106325777551364e+00,4.777472550422231512e-01,1.860471036890690502e-02,8.966075060885887460e-01,1.488420189050126075e+00,-1.368626491584545191e+00,-4.778600833126459002e-01,-3.579086249319128332e-01,-7.521262496797513630e-02,-2.877950021379598877e-01,2.030730265988162642e-01,-7.651581271938590056e-01,-4.946571423001944745e-01,-4.077992335690179826e-01,3.723319753243251595e-01,3.992234711811266656e-01,-8.895555460055615260e-02,-6.141596861387997597e-02,5.730191698289845148e-02,7.497495581157246347e-01,-3.470169716235435020e-01,-2.231972928649758048e-01,-1.534193301036288759e-01,-2.715194760736274748e-01,-5.209036841105721960e-01,-4.389313530549485698e-01,-2.799504154936338085e-01,-4.468222743139923514e-01,2.927066679751391676e-01,1.914705755945290688e-01,-1.938830303654098287e-03,-1.622704468533981148e-01,4.533661593874616647e-01,-1.348971724863998189e-01
-2.580666589145039214e-01,9.095669017110469268e-02,-1.501463332798395542e-02,-2.111097599603135085e-03,-7.965130325267485434e-01,1.668588081549292834e+00,-2.878637927164505728e-01,-4.287739322878876824e-01,2.306153178404464654e+00,6.844829606844223813e-01,8.079811289708338506e-01,7.593038204593420826e-01,2.297485383686933780e+00,-1.796889250249667169e+00,-1.379795455005984051e-01,-3.103259582085633461e-01,-3.949913303639582818e-01,-1.922912105623444112e-01,1.816392329786071236e-01,-1.603591026453181190e+00,-8.275734692231243028e-02,-4.298045171091774974e-01,4.692573842593530387e-01,-4.958894023020745528e-02,8.681644668383398100e-02,-6.291023458765132581e-01,2.140843178267291813e-01,1.344873413006693719e+00,-3.709706290966734432e-01,-4.202752637919133227e-01,-3.420914448050750289e-01,-4.776392917197787025e-01,-3.879157714818086689e-01,-3.083136713819417674e-01,-4.720873036257755562e-01,-2.113154985030469557e-01,1.901934076410613239e-01,-2.370650169553835673e-01,3.301234654525531664e-01,-4.456679728052443945e-01,4.688097369429732875e-01,-2.584017829207513328e-01
-3.866021310662295235e-03,-2.182841573377334032e-01,-4.014317410872285385e-02,-4.965945404778545069e-01,-2.406277950094561080e-01,-1.043326884677239441e+00,1.684480180914172953e-01,-4.302795703782209824e-02,-2.000763269518071485e+00,-4.875749105822563267e-01,-5.772761566235212749e-02,-1.174924799397035979e+00,-2.659858710900793621e+00,2.868663460360825646e+00,9.036589670343472824e-02,1.344710696387630966e-01,-1.776136217162869180e-01,-1.551100368237525243e-02,-1.399569615437999681e-01,1.777376076268170291e+00,1.136358928077390862e-01,-1.187473431628186388e-01,-1.346216198568050137e-01,2.226068940826394504e-01,3.920760414158628304e-01,4.132189226373005897e-01,-4.163718527540166137e-01,-1.185934778539046386e+00,4.634641114449731814e-01,2.827682416886803107e-01,1.779670985951189166e-01,1.586400069350845932e-01,2.800573060672973402e-01,2.767269432806370721e-01,4.396819586721220641e-01,3.777657923765633252e-01,-5.222172728395493291e-01,1.308587002563810393e-02,7.080214664444737238e-01,4.276654625819514277e-01,-5.297574653440456638e-01,3.031297789385686836e-01
2.863739444458603123e-02,1.944364466554427406e-01,-4.892705604542612816e-03,2.949951803642474890e-01,-1.025401590155542719e-01,-6.213336537801233961e-01,1.860285991869443101e-01,2.930788627840666058e-02,-9.349653937525364000e-01,-6.665511395274088535e-01,-2.161410931874609420e-01,-8.265551092466871808e-01,-9.599165351443269545e-01,1.072696724357779186e+00,4.373183995934861734e-01,-1.333043525831071885e-01,2.486533878847915074e-02,-1.519327197938671326e-01,-5.996050374014791351e-02,7.832350296095194064e-01,-1.009968330497999223e-01,1.515221027333780723e-01,-2.842205533543646911e-01,-3.839392041452278637e-01,-2.356361599780079363e-01,-3.091582977414208955e-01,-2.865716806152989182e-01,-6.343001487542616612e-01,3.136587506636556166e-01,2.604341285967175512e-01,3.063162963023954299e-01,3.700444748096340386e-02,2.470208913331044531e-01,-3.252548466707623487e-02,1.429591224237881930e-01,-4.771600325059808904e-03,-4.936259876198124674e-01,1.320312002384804451e-01,-5.054858386728670536e-03,-2.192300329016767524e-01,-1.572932748254903812e-01,1.671185613885341481e-01
2.041720866535722823e-01,-1.939756649196437699e-01,-2.074219004691601753e-01,-3.422230731466969766e-01,-2.106632658554354054e-01,-1.527963961715248953e+00,1.959848259833811904e-02,-5.584972401400808417e-01,-1.984587971036397835e+00,-5.788067355367456646e-01,-4.362292630971631446e-01,-7.114416552181854758e-01,-2.346813983983158547e+00,3.145487793655938891e+00,2.959626058146416216e-01,-9.330092966417478928e-02,-1.266448058551900846e-01,2.019033722087259231e-01,-3.801601594512912241e-01,1.795336445015974558e+00,2.773325945955473770e-01,2.078342705295610215e-01,-5.574618716386827572e-02,-1.747450016732629841e-01,8.821409329723525067e-03,5.083825971787292453e-01,-2.732594820742261302e-02,-1.108306425468298828e+00,3.586120397419356731e-01,-3.380172326949158063e-02,-1.353776510303816849e-01,2.050093608546263088e-02,1.786634535969234550e-01,1.023461215462718316e-01,1.993809811626787443e-01,5.571371202604676748e-02,-5.832789344178591628e-01,1.030797212920927519e-01,5.609870025023356438e-02,7.067531804943523177e-01,-3.489995457126034428e-01,2.693668283883308145e-01
-1.646761512098132985e-01,-2.435907094530243844e-01,3.161851969230995707e-02,-5.811925169208349840e-02,-6.476772670605430993e-02,1.427152851056249672e+00,9.547132994603896913e-04,-2.927356333643540975e-01,1.834115988119705332e+00,4.379183145843174585e-01,3.861928974153376326e-01,8.723510988572402702e-01,2.235672421126081666e+00,-1.870284051564159000e+00,-4.621537998519735235e-01,-2.629926285649267781e-01,-3.005821582637699940e-01,-4.803963678662696024e-01,4.703331747534169605e-01,-1.752445716589512203e+00,-2.865506490623879743e-01,-4.741079007268067524e-02,4.551495216123748744e-01,1.752621046045778064e-01,-7.876706309372004389e-02,-7.404921538488233590e-02,5.281841131663168598e-01,1.264045189084172183e+00,-1.585110858474978179e-01,-1.293740436246490488e-01,-4.391990843887011997e-01,-7.717746259954280652e-02,-4.078927338432243865e-01,-3.446843334607226916e-01,-1.741600969657971232e-01,-3.603616598942593896e-01,2.840104046668726068e-01,7.236178340534495101e-02,-1.592018801110357817e-01,-1.485475707879058138e-01,3.635505060923993059e-01,-6.892546764441415119e-01
